category,price_range,weight,processor,operating_system,hard_drive,optical_drive,memory,price
Studio Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,3GB,929.0
Studio Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 7,250GB,DVD-ROM Drive and DVD+-RW,3GB,1059.0
Studio Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,DVD-ROM Drive and DVD+-RW,3GB,819.0
Studio Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,DVD-ROM Drive and DVD+-RW,3GB,849.0
Studio Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,DVD-ROM Drive and DVD+-RW,3GB,949.0
Studio Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,DVD-ROM Drive and DVD+-RW,3GB,1119.0
Studio Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,3GB,1119.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,4GB,829.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,4GB,969.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,4GB,1159.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,4GB,1199.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,4GB,1149.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,4GB,929.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,4GB,969.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,4GB,889.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,4GB,1189.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,4GB,1049.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,4GB,1049.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,4GB,1109.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,,4GB,929.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,,4GB,939.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows 7,320GB,,4GB,859.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows 8,320GB,,4GB,1119.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,4GB,1189.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,4GB,1169.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,4GB,1039.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,4GB,959.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows 7,500GB,,4GB,849.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,,4GB,1139.0
Studio XPS Laptops,$800 - $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,,4GB,929.0
Studio XPS Laptops,$800 - $1200,Light,Intel Core 2 Duo,Windows 8,500GB,,4GB,929.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,3GB,1919.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,3GB,1689.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,3GB,1979.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,4GB,1959.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,4GB,1759.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,4GB,1299.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,4GB,1499.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,4GB,1589.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,4GB,1389.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,3GB,1229.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,3GB,1989.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,3GB,1509.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,3GB,1929.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,4GB,1769.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,3GB,1929.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,3GB,1689.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,4GB,1839.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,4GB,1209.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,More than 4GB,1879.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,More than 4GB,1789.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,More than 4GB,1629.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,More than 4GB,1809.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,More than 4GB,1929.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,More than 4GB,1969.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,320GB,CD_DVD +RW,More than 4GB,1789.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,320GB,CD_DVD +RW,More than 4GB,1579.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,CD_DVD +RW,More than 4GB,1879.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,3GB,1719.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,More than 4GB,1299.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,3GB,1459.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,More than 4GB,1249.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,250GB,CD_DVD +RW,More than 4GB,1999.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,250GB,CD_DVD +RW,More than 4GB,1339.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,250GB,CD_DVD +RW,3GB,1519.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,250GB,CD_DVD +RW,3GB,1309.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,3GB,1809.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,250GB,CD_DVD +RW,3GB,1889.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,250GB,CD_DVD +RW,More than 4GB,1469.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,More than 4GB,1829.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,3GB,1539.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,3GB,1529.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,3GB,1689.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,3GB,1739.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,3GB,1599.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,3GB,1549.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,CD_DVD +RW,3GB,1319.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,250GB,CD_DVD +RW,3GB,1469.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,CD_DVD +RW,3GB,1819.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,250GB,CD_DVD +RW,3GB,1909.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,250GB,CD_DVD +RW,3GB,1919.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,250GB,CD_DVD +RW,3GB,1759.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,More than 4GB,1679.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,More than 4GB,1539.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,More than 4GB,1649.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,More than 4GB,1249.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,More than 4GB,1539.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,More than 4GB,1769.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,250GB,CD_DVD +RW,More than 4GB,1219.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,250GB,CD_DVD +RW,More than 4GB,1769.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,250GB,CD_DVD +RW,More than 4GB,1469.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,CD_DVD +RW,More than 4GB,1419.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,250GB,CD_DVD +RW,More than 4GB,1319.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,CD_DVD +RW,More than 4GB,1799.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,4GB,1379.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,4GB,1869.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,4GB,1939.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,CD_DVD +RW,4GB,1919.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,4GB,1579.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,CD_DVD +RW,4GB,1289.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,4GB,1289.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,4GB,1569.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,500GB,CD_DVD +RW,4GB,1769.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,250GB,CD_DVD +RW,4GB,1859.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,250GB,CD_DVD +RW,4GB,1729.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,250GB,CD_DVD +RW,4GB,1319.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,250GB,CD_DVD +RW,4GB,1819.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,CD_DVD +RW,4GB,1719.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,CD_DVD +RW,4GB,1379.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,250GB,CD_DVD +RW,4GB,1939.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,250GB,CD_DVD +RW,4GB,1559.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,250GB,CD_DVD +RW,4GB,1759.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,500GB,,More than 4GB,1999.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,More than 4GB,1409.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,,More than 4GB,1609.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,250GB,,More than 4GB,1799.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,More than 4GB,1949.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,320GB,,More than 4GB,1269.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,More than 4GB,1479.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,Blu Ray Disc,More than 4GB,1489.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,More than 4GB,1479.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,More than 4GB,1539.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,250GB,Blu Ray Disc,More than 4GB,1729.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,More than 4GB,1589.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,320GB,,More than 4GB,1489.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,250GB,,More than 4GB,1639.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,500GB,,More than 4GB,1489.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,More than 4GB,1369.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,More than 4GB,1869.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,250GB,Blu Ray Disc,More than 4GB,1409.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,250GB,Blu Ray Disc,4GB,1729.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,4GB,1429.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,4GB,1339.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,250GB,Blu Ray Disc,4GB,1429.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,4GB,1469.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,4GB,1919.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,Blu Ray Disc,4GB,1729.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,4GB,1469.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,4GB,1989.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,4GB,1329.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,4GB,1219.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,,4GB,1759.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,500GB,,4GB,1539.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,500GB,,4GB,1969.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,320GB,,4GB,1269.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,250GB,,4GB,1279.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,320GB,,4GB,1469.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,250GB,,4GB,1539.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,320GB,,3GB,1239.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,3GB,1869.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,320GB,,3GB,1829.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,500GB,,3GB,1959.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,250GB,,3GB,1409.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,500GB,,3GB,1939.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,250GB,,3GB,1769.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,3GB,1489.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,,3GB,1929.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,250GB,Blu Ray Disc,3GB,1339.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,250GB,Blu Ray Disc,3GB,1879.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,Blu Ray Disc,3GB,1699.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,3GB,1949.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,3GB,1619.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,3GB,1289.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,3GB,1769.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,3GB,1699.0
XPS Laptops,More than $1200,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,3GB,1219.0
Adamo,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,128GB Solid State,,2GB,1229.0
Adamo,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,128GB Solid State,,2GB,1289.0
Adamo,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,128GB Solid State,,2GB,1579.0
Adamo,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,128GB Solid State,,4GB,1469.0
Adamo,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,128GB Solid State,,4GB,1779.0
Adamo,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,128GB Solid State,,4GB,1719.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,,More than 4GB,1829.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,500GB,,More than 4GB,1849.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,,More than 4GB,1599.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,320GB,,More than 4GB,1749.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,,More than 4GB,1959.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,,More than 4GB,1499.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,More than 4GB,1319.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,More than 4GB,1669.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,More than 4GB,1949.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,,More than 4GB,1249.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,,More than 4GB,1849.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,More than 4GB,1929.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,,4GB,1779.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,,3GB,1209.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,500GB,,3GB,1889.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,3GB,1589.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,4GB,1909.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,500GB,,4GB,1939.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,320GB,,4GB,1409.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 7,320GB,,3GB,1449.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,4GB,1419.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,3GB,1329.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,,4GB,1759.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,,3GB,1729.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,4GB,1349.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,,3GB,1299.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,,3GB,1299.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,,4GB,1449.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,,3GB,1439.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,,4GB,1559.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,,3GB,1629.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,,4GB,1719.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,4GB,1779.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,,3GB,1639.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,,4GB,1769.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,,3GB,1509.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,3GB,1919.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,3GB,1509.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,4GB,1499.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,4GB,1749.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,More than 4GB,1269.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,More than 4GB,1219.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,3GB,1999.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,More than 4GB,1939.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,4GB,1419.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,4GB,1899.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,3GB,1359.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,More than 4GB,1969.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,More than 4GB,1689.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,More than 4GB,1919.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,4GB,1699.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,4GB,1399.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,3GB,1419.0
XPS Laptops,More than $1200,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,3GB,1899.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,3GB,1769.0
XPS Laptops,More than $1200,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,3GB,1219.0
